sentence,label
Brenda and Molly were meeting at the cafe when the power went out.,1
Cathy was met by Anne at the park.,1
The professor instructed the class on advanced calculus.,1
The students were taught French by Wanda.,1
The professor taught the class advanced calculus.,1
The scientist explained to the children that the sun is a star.,1
The cat chased the mouse around the house.,1
Helen was told a story by Ellen.,1
Helen heard a story from Ellen.,1
Helen asked Ellen.,1
Helen was told about the situation by Ellen.,1
The cat chased the mouse under the table.,1
They asked for him to leave the room.,0
The cat purred loudly.,1
Rachel was whispered to by Susan in the library.,1
The cat purred contentedly on the windowsill.,1
Rachel was whispered the news by Susan.,0
Susan whispered the news Rachel.,0
The teacher asked for the students to hand in their assignments by Friday.,1
"Susan shouted ""Run faster!",1
Michael shouted 'Get out' in frustration.,1
The teacher mentioned that the field trip had been canceled due to bad weather.,1
The chef baked a delicious cake for the party.,1
Heather emailed Sara.,1
Sara received the news from Heather via email.,1
Sara texted Heather the details.,1
The cat meowed the door at midnight.,0
Heather emailed Sara regarding the issue.,1
Sara texted Heather to confirm their meeting time.,1
The cat meowed loudly.,1
Ellen persuaded Helen to come.,1
Helen discussed the issue with Ellen.,1
Helen chatted with Ellen.,1
Ellen and Helen were talking when I walked in.,1
Ellen and Helen were talking to each other.,1
The cat chased the mouse.,1
The students were studying diligently.,1
Ellen discussed the project with Helen.,1
Ellen discussed the matter with Helen.,1
Ellen whispered to Helen.,0
She baked for him a delicious cake.,0
Ellen and Helen will have been conferring for hours before the meeting.,1
Ellen and Helen were conferring each other.,0
Helen confided Ellen.,0
The teacher told the students that the test would be postponed until next week.,1
Ellen whispered a secret to her best friend.,1
Helen whispered a secret to Ellen.,1
Helen whispered to Ellen.,0
Helen listened to Ellen's complaints attentively.,1
Ellen was heard complaining loudly about the situation.,1
Helen was complained about by Ellen regarding the situation.,0
Helen was warned by Ellen about the upcoming storm.,1
The cat played with to the ball.,0
Jason advised staying away from the busy intersection during rush hour.,1
Ellen reminded Helen that selling melons was prohibited.,1
The professor explained that the experiment had failed.,1
Tom asked for Mary to leave the room.,0
Ellen informed Helen of the impending traffic congestion ahead.,1
The cat meowed loudly in the middle of the night.,1
The cat hissed back at the dog.,1
The cat chased the mouse around the house.,1
Despite feeling tired Cynthia managed to finish her work on time.,1
The children played in the park yesterday.,1
The cat slept under the table.,1
The cat chased the mouse around the house with great speed.,1
The cat purred contentedly on the windowsill.,1
Cynthia nibbled on the corner of her pencil absentmindedly.,1
The cat purred contentedly on the windowsill.,1
After finishing her homework Cynthia devoured the entire pizza.,1
The children devoured the cookies hungrily.,1
The cat purred .,0
The cat meowed under the moonlight.,0
The cat lounged on the couch.,0
The cat chased the mouse around the garden .,1
The cat slept .,0
The cat slept under at the table .,0
The children played in the park happily.,1
The children played.,1
The children played in the park.,1
The children swam happily dolphins.,0
The cat napped under moonlight.,0
The cat purred contently.,0
The children giggled at the silly clown.,1
The dog barked loudly in the middle of the night.,0
The dog barked at the moon.,0
The mechanic fixed the car engine yesterday.,1
Teresa happily sang a lullaby to the baby.,1
Teresa gently cradled the newborn singing a lullaby softly.,1
Teresa bottle feeding soy milk every day.,0
The cat meowed loudly.,1
The cat sat on the roof.,0
Paul whispered to Mary.,0
The cat purred loudly.,1
The cat meowed towards the door.,0
The cat purred loudly.,1
The cat purred beside Sarah.,0
The cat purred under the table.,0
The children played in the park.,1
They danced with joy.,1
The cat licked its paw.,1
The book sang a lullaby.,0
The cat meowed her tail.,0
The cat purred loudly.,1
The cat purred at the doorstep.,1
The dog barked in excitement.,1
The dog barked loudly during the night.,1
The detective pointed his flashlight at the suspicious shadow.,1
The dog barked loudly at the mailman.,1
The cat meowed at the door loudly.,1
The colorful painting pleased the art critic's eyes.,0
The cat purred loudly.,1
Sharon hesitated.,1
The cat hissed at the sound of thunder.,1
The laughter giggled Sarah.,0
The cat purred loudly.,1
The children laughed with joy.,1
The cat purred at the sight of the warm sun.,1
The laughter danced Mary.,0
The chef baked a delicious cake for the birthday party.,1
The chef baked a delicious cake.,1
The mysterious ghost startled the children in the old mansion.,1
The children were playing in the park.,1
The loud music was bothering me all night.,1
The smell of the flowers is delighting my senses.,0
The children's laughter echoed through the empty hallways.,1
The rain is pouring outside.,1
The sun is shining my garden.,0
The wind howled through the night with a haunting melody.,1
The cat knocked over the vase.,1
The cat knocked over John's coffee.,0
Sharon's sudden fainting surprised everyone in the room.,1
The dog barked loudly at the sound of thunder.,1
Laughter danced the children.,0
The cat meowed loudly.,1
The mechanic fixed the car.,1
He cooked dinner for himself.,1
Marlene cooked her dinner.,0
The book read itself.,0
The chef baked my favorite cake.,1
The dog chased its tail.,1
The chef seasoned the dish with care.,1
The cat chased the mouse under the table.,1
The book read itself.,0
She frequently sang in the choir.,1
He continuously found himself lost in thought.,0
He often finds himself lost in a book.,0
She often dances in the moonlight.,0
Before the important presentation he made sure to dress sharply.,1
Before the important presentation he practiced his speech multiple times.,1
He often found himself lost in thought.,1
The chef always dressed the salad with a tangy vinaigrette.,0
He often dressed himself in elegant suits.,1
He often wear mismatched socks.,0
Julius Caesar was murdered by Brutus.,1
The cat chased playfully the red ball.,0
The firefighters rescued trapped survivors.,1
Innocent dogs bark loudly in the park.,0
The professor taught the students with great enthusiasm.,1
The chef cooked the pasta with great care.,1
The chef baked a delicious cake for the birthday party.,1
Dogs bark loudly.,1
The stars twinkled brightly in the night sky.,1
The sun shone brightly on the ocean waves.,1
The cat purred contentedly on the windowsill.,1
The old tattered book rested on the dusty shelf.,1
In the garden bloomed a beautiful array of flowers.,1
In the garden bloomed a beautiful array of colorful flowers.,1
The chef danced the flavors onto the plate.,0
The cat's whiskers twitched.,1
The children played in the park.,1
The ocean whispered with secrets.,1
Down the street raced a sleek black sports car.,1
Down the street flew a colorful kite.,1
The cat chased the mouse under the table.,1
The chef baked the cake golden brown.,1
The howling wind signaled the storm's arrival.,1
The children giggled.,1
The air was heavy with the scent of freshly baked bread.,1
The cake tasted delicious.,1
The dog barked the squirrel up the tree.,0
The baby giggled loudly.,1
The book read the child.,0
The teacher scolded him.,1
The cat purred softly on the windowsill.,1
The sky shimmered with stars.,1
The old house creaked under the weight of memories.,1
The chef baked a delicious cake for the birthday party.,1
The students painted the mural on the school wall.,1
The dog barked.,0
The flowers bloomed beautifully in the garden yesterday.,1
The chef cooked the meat well-done.,1
The teacher handed out tests to the students quickly.,1
The chef cooked the meal burning the ingredients.,0
The teacher explained the lesson with clarity and precision.,1
The scientists studied the effects of radiation on the cells in the lab.,1
The storm ripped apart the entire neighborhood.,1
The chefs prepared a delicious feast for the guests.,1
The students studied in the library.,1
Tony the mischievous boy from next door broke the window with a baseball while playing in the backyard.,1
The storm destroyed the old wooden cabin.,1
Sarah painted the room in blue with a roller brush.,1
The cat knocked the vase off the table.,1
The cat chased the mouse with the hat.,0
The cat slept under the table.,1
The cat chased himself up the tree.,0
The cat knocked over the vase.,1
Tony skillfully bent the sturdy rod with precision.,1
The tree swayed in the wind.,1
The mechanic fixed the broken engine in the garage.,1
The old wooden door creaks loudly.,1
The hammer broke the glass.,1
Tony carefully bent the metal rod around the sturdy table leg.,1
The cat broke the window with the paw.,0
The cat slept under the table.,1
The cat chased the mouse under the table.,1
The cat knocked over Sarah's vase.,1
The children played happily in the park.,1
The children painted colorful Easter eggs.,1
The old oak tree stands majestically in the middle of the field.,1
The cat chased the mouse under the table.,1
The chef grills steaks perfectly.,1
The cat jumped on the at the table.,0
The cat chased the mouse around the house.,1
The cake baked beautifully.,1
The hungry cat caught the fast mouse.,1
Wooden furniture looks elegant.,1
The chef cooked the pasta with a wooden spoon.,1
The chef baked the cake perfectly.,1
The cat slept under the table.,1
The cat is sleeping peacefully on the windowsill.,1
The cat is sleeping on the mat with a soft cushion.,0
Bill will have been drying a lot of clothes on the line for hours by the time we arrive.,1
The cat is chasing the mouse under the table with a red tablecloth.,0
In the garden are blooming many colorful flowers.,0
In the garden playing happily were the children.,0
The children played in the park.,1
The storm whispered the secrets to the trees.,0
The sun shone brightly.,1
The music danced the crowd into a frenzy.,0
The dog barked happily in the park.,1
Through the forest ran swiftly deer.,0
The Johnsons dined with us last night.,1
Mrs. Parker's house was where Cornelia lodged.,1
The young boy played with his friend's new puppy in the backyard.,1
At the top of the hill stood a majestic castle overlooking the vast valley below.,0
In the garden danced a group of fairies under the moonlight.,0
The stray cat slept in that cozy cardboard box.,1
The old house haunted by ghosts.,0
The students resided in the dormitory for the entire semester.,1
In the forest an elderly lady resided peacefully.,1
Cats cannot speak French.,1
It is imperative that a solution be found promptly.,1
Under the bridge dwelled a family of trolls.,1
The book on the table belongs to my sister.,1
The garden bloomed with a variety of colorful flowers.,0
The old house showed a secret passage behind the bookshelf.,0
The children giggled happily.,1
The storm raged through the city with fierce winds and heavy rain.,1
Down the street raced a speeding car.,1
The storm raged all across the city.,1
Down the street raced a group of children playing tag.,1
The children played in the park.,1
The classroom buzzed with excitement.,1
The wind howled through the canyon.,1
The students danced a storm into the night.,0
The colorful balloons floated gracefully.,1
The old clock chimed in the hallway.,1
Several kites soared above the park.,1
Through the dense forest meandered a narrow stream.,1
Up the hill raced a group of energetic children.,1
The cat purred loudly.,1
The cat purred loudly.,1
The room was filled with laughter echoing off the walls.,1
The sweet aroma wafted across the room.,1
Down the street came a group of rowdy teenagers.,1
Down the street ran a group of children playing tag.,1
The laughter filled the room.,1
The chef whispered the recipe.,0
The howling wind blew fiercely.,0
The old man walked slowly down the narrow street.,1
Down the street walked a tall man with a black hat.,1
Upon the hill stood a majestic castle overlooking the valley below.,1
The students were studying in the library quietly.,1
The children played happily in the park.,1
The chef baked a dozen cookies for the party.,1
The room was filled with laughter and joy.,1
The stars are twinkling in the night sky.,0
The sky is darkening rapidly.,1
He wanted to happiness the children with presents.,0
The book on the shelf belongs to Sarah.,1
In the garden bloomed a beautiful array of flowers.,1
The painting of the old castle hung above the fireplace in the living room.,1
In the center of the bustling city square sat a grand fountain dedicated to the founder.,1
The roaring lion is a fearsome sight to see.,1
The cat jumps from the roof to the fence.,1
The road meanders along the coastline.,1
The wind howls through the canyon.,1
Down the street danced a group of energetic children.,1
In the garden bloomed a beautiful array of flowers.,1
The cat chased the mouse around the house.,1
The sun sets the horizon ablaze.,1
The cat meowed loudly in the middle of the night.,1
The mysterious figure emerged from the fog.,1
In the garden bloomed a beautiful rose.,1
The opportunity suddenly arose.,1
The door loudly slammed shut.,0
Upon hearing the news a feeling of dread quickly settled in her mind.,1
The unexpected challenge proved to be quite daunting last night.,1
In the garden bloomed a beautiful rose.,0
The team will be discussing a new proposal tomorrow.,1
An opportunity to travel abroad unexpectedly arose last night.,1
The sun set behind the mountains.,1
The mysterious disappearance of the ancient artifact puzzled historians and archaeologists alike.,1
The mysterious figure disappeared without a trace.,1
The chef cooked a delicious cake into the oven.,0
An unexpected incident occurred this morning.,1
In the park played the children happily.,1
In front of them a serious accident had occurred.,1
In the park played children happily.,0
The party ended.,1
The student forgot the homework at home.,0
The cat purred loudly.,1
The book whispered Sarah.,0
The cat leaped over the fence.,1
The cat jumped on the couch.,1
The cat sleeps on the windowsill.,1
Upon the hill stood a majestic castle overlooking the valley.,0
The cat jumped on the table.,1
Under the table sat a tiny mouse.,0
The firefighter rescued the cat from the burning building.,1
The student excelled in all his exams.,1
The detective caught the criminal red-handed.,1
The detectives caught the criminal.,0
The students explored the forest.,1
They traveled to Paris last summer.,1
The cat jumped over the fence.,1
The cat chased the mouse under the table.,1
The cat jumped onto the table.,1
The cat jumped onto the table.,1
The cat chased the mouse around the house.,1
The cat chased the moon.,0
The cat leaped across the fence.,1
The cat leaped over the fence effortlessly.,1
The cat pounced onto the table.,1
The cat pounced onto the roof.,1
The acrobatic monkeys swung from the vines.,1
The cat chased the mouse under the table.,1
The tall majestic oak tree stood proudly in the center of the park.,1
Down the street ran a group of excited children.,1
They danced themselves into a frenzy of joy.,1
The storm blew the leaves off the trees.,1
They walked the dog through the park.,1
The cat meowed loudly at the door.,1
She danced Maria around the room.,1
The cat slept under the table.,1
We walked through the bustling streets of Tokyo.,1
The children explored the depths of the ocean.,1
The children played.,1
They strolled through the park hand in hand.,1
They strolled hand in hand along the beach.,1
The dog barked loudly at the mailman.,1
The cat jumped over the fence with grace.,1
The cat chased the mouse around the house.,1
The cat chased around the corner stealthily.,0
The cat slept.,0
Sasha was lingering in the museum when the fire alarm went off.,1
Sasha indulged in a leisurely brunch.,1
The cat chased the mouse under the table.,1
Maggie explored the museum eagerly.,1
The dog barked loudly at midnight.,1
The cat chased the mouse around the house.,1
The cake tasted delicious.,1
The book was read by the student.,1
The cake tasted deliciously sweet.,0
The chef baked a delicious cake for the party.,1
The concert tickets were $50 each.,1
The car painted in red.,0
The dog barked loudly in the park yesterday.,1
The mechanic fixed my car's engine yesterday.,1
The grocery store charged $5 for the apples to me.,0
The restaurant served us delicious pasta for dinner.,1
The restaurant served burnt the steak to me.,0
The concert ended at midnight.,1
The cat chased the mouse around the house.,1
The assignment was completed by Wilma yesterday.,1
The book read.,0
The children eagerly await the arrival of Santa Claus every Christmas Eve.,1
The woman painted a beautiful picture.,1
The cat chased the mouse around the house.,1
The book read the child.,0
The cat chased the mouse.,1
The book the author signed.,1
The dog the bone buried.,1
The cat chased the mouse under the table.,1
The cat the mouse chased the.,0
The dog a bone found in the garden.,0
The cat chased the mouse away it was scared of.,0
John tired from the long day.,0
Lee is admired by Kim.,1
In the enchanted forest a mystical tree with shimmering leaves and glowing flowers mysteriously appeared overnight captivating all who beheld its beauty.,1
The woman baked a delicious cake for her friend's birthday.,1
The old lady baked delicious cookies for her grandchildren.,1
The old wise owl hooted loudly in the dark forest.,1
The old tired hungry dog chased the squirrel up the tree.,1
Not all questions can be answered.,1
Many people have tried and failed to climb the highest mountain in the world.,1
The cat kept meowing and meowing and meowing.,1
The cat kept meowing and meowing and meowing all night long.,1
The linguist provided an insightful analysis of how children acquire language at a young age.,1
The team discovered many new informations about the ancient civilization.,0
To whom did you give the book?,1
Never underestimate the power of a positive attitude.,1
The book that Mary read was more interesting than the one that Peter read.,0
Despite wanting to purchase several new furnitures for the house we could only afford to buy a furniture piece every few months.,0
The book on the table is heavier than the one on the shelf.,0
The detective was searching for a mysterious lead.,1
The book that Mary read was more interesting than the one that Sarah read.,1
The chef was preparing a delicious meal for the guests.,1
The book that Mary borrowed from the library was more interesting than the one that Sarah borrowed.,1
Many books were read by the students.,1
Many resources are required.,1
Many books were read by the students.,1
Many books were read by the students.,1
Many books were read.,1
Too many potato were eaten.,0
Many book were on the table.,0
Many happiness were found in the small garden.,0
The three cats sleeps on the couch.,0
Few information was shared.,0
Many softwares is used in the office.,0
The team won the game with a score high.,0
The book offers valuable insights.,1
The bookshelf holds numerous books and decorative items.,1
John's numerous suggestions were well-received by the committee.,1
Many obstacles were encountered during the journey.,1
Little time was left before the event.,1
John receives few visitors.,1
Very few details were shared about the incident.,1
Little did they know the treasure was right under their noses.,0
The cat chased small mouse.,0
The cat sleeps most of the day.,1
The cat chased fast the mouse.,0
Many information was gathered.,0
Many information is missing.,0
The dog eats many bone.,0
She has many homework.,0
Many happiness was felt during the celebration.,0
Few solutions were presented by the team.,1
Few people attend the early morning yoga classes.,1
The garden grows many colorful flowers.,1
The children were playing in the park with colorful balloons.,1
The mechanic fixed Mary's old car yesterday.,1
They couldn't decide whether to go to the beach or stay home for the weekend.,1
The doctor believes I should exercise more often.,1
The cat slept peacefully on the warm cozy blanket all afternoon.,1
The cat quickly chased the mouse under the table.,1
The cat sitting on the windowsill watched intently as the birds chirped outside.,1
The information on the new website are confusing to users and needs immediate attention.,0
The number of hours it takes to complete the project vary depending on the team's efficiency.,0
Despite being faced with numerous challenges Marie Curie made groundbreaking discoveries in the field of science.,0
Despite of numerous pleas made on his behalf the convict was sentenced to life in prison.,0
Traveling alone can seem daunting at first.,1
I think that this is the book that I saw at the store yesterday.,1
Kim and Sandy are looking for a new bicycle.,1
They had not eaten sushi before last night.,1
The dog barked loudly in the night woke up the entire neighborhood.,0
Chris must have liked syntax.,1
There seems to be a problem with the computer system.,1
Whose car did Sarah borrow?,1
Who is Mary eager to meet?,1
Can the girl who singing in the choir lead the performance?,1
To which friend did you lend the book and the pen?,1
Strings were being pulled constantly in order to secure a spot for the new students at that prestigious university.,1
She cut herself while cooking dinner.,1
They eats dinner at 7 o'clock.,0
They cooked themselves dinner.,0
She told to me the news.,0
They elected her president.,1
They baked me a cake.,1
Paint the house red.,1
Paint the house red.,1
Tell her to call me.,1
Despite the rain the picnic in the park was delightful.,1
The children were playing happily in the park yesterday afternoon.,1
The children are laughing because the clown is making funny faces.,1
The cat chased the mouse around the garden.,1
She sings beautifully.,1
She danced around the room.,1
We possess no pets.,1
The students have no homework left.,1
We possess little knowledge about the subject matter.,1
She owns no car.,1
He don't like to swim in the ocean.,0
He ate all the cake leaving none for me.,1
The cat jumped over and.,0
He must have finished his homework before going out.,1
Running in the park they can enjoy the fresh air.,1
He must have finished his homework before going out to play.,1
He should have studied harder.,1
We can the park go tomorrow.,0
He can sky.,0
Her singing beautifully.,0
The students discussed the complex theory in class.,1
The students studied the challenging subject.,1
The professor teaches the complicated course.,1
He eat the delicious apple.,0
The cat on the roof chased the away bird.,0
The children played the happily in yard.,0
John is treated very nicely by him.,1
She bakes cakes incredibly well.,1
John is treated very kindly by him.,1
She looks the garden beautiful.,0
She feels happiness very deep.,0
They drove straight into the tunnel.,1
She sings beautifully happy.,0
They ran quickly the finish line.,0
The cat chased the mouse causing chaos in the kitchen.,1
The team discovered that all their hard work had paid off.,1
Those your shoes are too small for me.,0
The their house is painted blue.,0
Understanding complex grammatical structures takes time and practice.,1
I believe he will have finished his project by the deadline.,1
Despite her busy schedule she managed to complete the project on time.,1
I wonder whether he will be able to attend the meeting tomorrow.,1
It is crucial for her to practice playing the piano diligently.,1
Learning English to be not as easy as it seems.,0
I am excited for she to arrives at the party on time.,0
John not happy with the decision.,1
John drank five cups of coffee this morning before work.,1
Did they go to the party last night?,1
The cat will nap on the windowsill and the dog there.,1
Despite the rain he left for work early this morning.,1
They have never been to that restaurant before.,1
The students were excited about writing a heartfelt letter to their favorite teacher.,1
The chef planned to impress the judges with his culinary skills.,1
The students protested against the teacher's decision.,1
The teacher received letters from the students.,1
John's showing an interest is crucial for the project's success.,1
It is imperative that Mary be present at the meeting.,1
Despite knowing the importance of exercise she struggles to find motivation to go to the gym regularly.,1
Despite feeling tired I must finish this assignment tonight.,1
She believed him to be gone already.,0
It seemed possible that they could have finished the project by tomorrow.,1
It seemed impossible for them to have finished the project so quickly.,1
He believed that they would have went to the store before it closed.,0
The teacher called out the students' names one by one.,1
The chef baked the cake perfectly.,1
The three friends walked the dogs around the park.,1
The cat jumped onto the roof.,1
The three cats jumped over the old fence.,1
The three cats jumped over the lazy dog on the couch.,1
The chef cooked the kitchen up.,0
The cat chased the fast mouse around the garden.,1
The teacher explained the concept thoroughly to the students of.,0
The teacher handed out them.,0
The chef cooked it up.,0
The cat jumped over it.,1
The old man fed the hungry cat.,1
The dog followed the winding path through the dense forest.,1
The teacher scolded a student loudly in the classroom.,1
The dog barked loudly at the mailman.,1
The book danced across the room.,1
The painting whispered the artist's emotions.,1
The old wise owl perched on the branch.,1
The old wise experienced teacher guided the students.,1
The tall dark handsome intelligent charming man walked into the room.,1
The father of the twins is taking them to the park tomorrow.,1
The owner of the company and the employees is attending the meeting tomorrow.,0
The chef cooked the meal with great care.,1
More intelligent leaders are what we require.,1
The professor who taught the student English syntax class last semester is very knowledgeable.,1
The firefighter rescued three scared cats from the burning building yesterday.,1
It was the teacher who gave a presentation to the entire class this morning.,1
It was the tall man with a red hat that my sister saw at the store yesterday.,1
It is in the library that I often find peace and quiet to study.,1
The delicious cake by the baker was enjoyed by the children at the birthday party.,0
In the library yesterday is where Mary found her lost book.,0
Who did the teacher help with their science project?,1
Who did you give the book to?,1
Who did you give the keys to?,1
Why did she leave early?,1
The cat climbed up the tall oak tree.,1
John explored the origins of the word `chanson'.,1
When will she give back the book?,1
How many times have they been there?,1
In which direction did the cat run?,1
Who do you believe will win the award that has been long overdue?,1
Why did you ask what she was reading earlier?,1
How long have you been waiting for the bus?,1
Mary can play the piano and so can her sister.,1
Mary can cook pasta and so can her sister.,1
If Sarah were to have studied harder she might have passed the exam.,1
Despite having studied for hours she still failed the exam.,1
Despite the rain Sarah insisted on going for a run and to prove her determination she completed a 10-mile marathon.,1
Despite being tired Sarah managed to finish her work before the deadline had arrived.,0
The cat slept on the bed and chased the mouse around the house.,1
Neither the cat was under the table nor on top of the chair.,1
Some individuals prefer tea over coffee.,1
The cat meowed and for food.,0
The dog barked loudly and the door.,0
The children enjoyed playing in the park.,1
The painting color was vibrant.,0
The beautifully girl danced in the park.,0
Running through the park a squirrel caught my eye.,0
The cat enjoys sleeping on the sunny windowsill.,1
The cat quickly to catch the mouse.,0
The dogs barked at the mailman as he approached the house.,1
The children play soccer in the park.,1
The happy children playing in the park.,0
The children played noisily in the park.,1
The cake tasted delicious.,1
Despite the rain Mary felt relieved that her garden flourished.,1
The cat meowed loudly.,1
The cat chased the mouse under the table.,1
The cat meowed under the table.,1
The dog appears chase the cat around the yard.,0
The children appear excited to start their summer vacation.,1
The cat seems chase the mouse.,0
The cat appears content with its new toy.,1
Mary hails from Tokyo.,1
The cat knocked the vase off the table.,1
The students studied in the library for their exams.,1
The cat jumped over the fence.,1
The cat jumped gracefully.,1
The cat jumped playfully over the fence.,1
The cat is mighty hungry.,0
The cat slept peacefully soundly.,0
The cat slept very soundly.,1
The tall woman painted a beautiful picture in the art class.,1
The dog chased the cat around the yard.,1
The old man fed the hungry birds in the park.,1
The cat chased a mouse around the house.,1
Mary told Peter that Sarah mentioned Alex saw Kate at the store.,1
The teacher explains that the student understands why the principal thinks the counselor believes the parent knows what the coach says is true.,1
The elderly man fed the birds in the park with breadcrumbs.,1
Running and swimming are activities I enjoy doing in the summer.,1
The cat was on the mat or sleeping soundly.,0
The cat stealthily jumped over the fence.,1
John reluctantly turned down the job offer.,1
Mary eagerly left the party at midnight.,1
The loud noise put the baby to sleep.,1
The red car that he bought last month got stolen from the parking lot yesterday.,1
After finishing his meal John went for a walk in the park.,1
Price adjustments for bulk orders can be made upon negotiation.,1
Without a doubt he had to make the difficult decision to relocate for work.,1
She decided to donate all her savings to the local animal shelter.,1
Jane eagerly stepped back to allow her friend to enter first.,1
She found a job that's perfect for him.,1
Spending quality time with children is crucial for their development.,1
She was praised for having completed the project ahead of schedule.,1
It's possible that the book we read last month was overrated.,1
It is important that she be given the opportunity to express her opinions freely.,1
The movie that we watched last night was really entertaining.,1
It is crucial that he be here for the meeting.,1
It is crucial for her to complete the project before the deadline.,1
The teacher is hopeful for the students will excel in the exam.,0
Could you please let me know if you'd be able to attend the meeting tomorrow?,1
Unless the team practices consistently they won't perform well in the upcoming competition.,1
Despite the rain the team still decided to play the soccer match.,1
The cat knocked over a vase on the shelf.,1
He brushed off her suggestion.,1
She listened to an interesting podcast about cooking.,1
The man discussed with a woman regarding the importance of exercising regularly.,1
They discussed with the teacher their project proposal in detail.,1
He couldn't understand the instructions given.,1
Can you eat the cake and not finish the pie?,0
I understand the situation and that he will not be attending the meeting.,0
Mary accepted the award graciously.,1
John considers her the most talented artist in the group.,1
They found her sleeping on the couch.,1
The cat chased the mouse around the house in the corner.,1
Mary painted a picture and hung it on the wall.,1
John is considering pursuing a degree in linguistics in the near future.,1
Angelica was told to arrive early for the award ceremony.,1
That John had won the competition pleased his family.,1
He understands the ins and outs of the project like the palm of his hand.,1
The students studied hard like their future depended on it.,1
Having that report on our web page by tomorrow is crucial for the presentation.,1
The cat chased a mouse through the garden at midnight.,1
The cat chased the mouse under the bed.,1
The house was painted blue by the contractor last month.,1
The dog chased the squirrel up the tree.,1
The cat chased the mouse.,1
That movie bored me to tears.,1
He dances gracefully.,1
The team resented his decision.,1
The movie surprised us all.,1
The mechanic fixed my car in the garage yesterday.,1
The cat chase the mouse around the house.,0
The movie with all its special effects and captivating storyline has received rave reviews.,1
The team along with the coach and the captain is practicing hard for the upcoming tournament.,0
The success of the project relies on effective communication and collaboration among team members.,1
The color of the walls and ceiling creates a cozy atmosphere.,0
The students who excel in both academics and sports often receive scholarships.,1
The students who studies diligently often perform well in exams.,0
The man painting the walls in the living room is an artist isn't it?,0
The man driving the red car is my brother isn't he?,0
Despite the rain the team managed to win the championship didn't they?,1
In the garden did the flowers bloom beautifully didn't they?,0
The children safely reached their destination.,1
The situation might have been less complicated.,1
How likely is it that she will win the competition?,1
Will the students have completed their assignments by tomorrow?,1
What if it had been less detrimental?,1
The students from the neighboring school are performing exceptionally well.,1
In the garden the flowers bloomed beautifully?,0
The tall man wearing a blue hat fixed the broken chair.,1
The loud music startles the baby awake.,1
The cat loves chasing mice.,1
The teacher assigned this project to her.,1
The cat knocked over the vase on purpose.,1
The book was read to the children by their teacher during storytime.,1
The cake was eaten by the dog in the kitchen.,1
The car was driven by the mechanic.,1
The book was read by her yesterday.,1
They have always been a source of inspiration for us.,1
The happiness of the children were evident in their laughter.,0
The teacher assigned the students the project yesterday.,1
The chef cooked us a delicious meal at the restaurant.,1
The students were given a challenging assignment by the professor yesterday.,1
The children were given a new toy by their grandparents.,1
The teacher handed out the worksheets to the students.,1
The chef baked a delicious cake for them to enjoy at the party.,1
The students presented a project to the class last Friday.,1
John was given the CDs by the boys.,1
The keys to the car were taken by him yesterday.,1
The old house was renovated by the new owners last year.,1
Achieving this will be my ultimate triumph.,1
Despite her fear of heights Michelle became a successful skyscraper architect.,1
She made John captain.,1
The cake was eaten by Sarah.,1
The most talented singer was believed to be Sarah.,0
The chef baked Mary a delicious cake.,1
The weather turned unexpectedly cold.,1
What she said is what he did.,1
The plan is that we will meet at the restaurant for dinner.,1
Kim was made angry by me.,1
They deemed her dishonest.,1
The committee elected Sarah as the new chairperson.,1
She bakes her cookies golden brown.,1
The cat knocked over the vase on the table.,1
Bill was talked to by John about the exam.,1
They reminded her of how much effort they had put into the project.,1
Mary was informed of any success they had achieved.,1
The teacher handed out a test to the students.,1
The teacher assigned a project to the students.,1
The car screeched to a halt abruptly.,1
The students studying in the library were quietly preparing for their exams.,1
The actors performed a Shakespearean play at the Globe Theatre in London.,1
She missed the bus because she overslept.,1
The cat chased the mouse the house.,0
They had been planning this trip for months before finally embarking on it last weekend.,1
The cat chased the mouse under the table.,1
The cake was eaten by happily the children.,0
The chef baked a delicious cake for the birthday party.,1
Despite being tired she managed to finish the race.,1
The fact that Mary won the competition pleased her.,1
To have completed the marathon in under three hours would have been a remarkable achievement.,1
In the garden grows a beautiful rose bush.,1
John was sent a surprise present by me.,1
She asked where he had gone last summer.,1
The teacher explained that all students should submit their assignments by Friday.,1
Did you visit the museum before or after lunch? I always prefer after lunch.,1
The fact that Mary won the competition shocked everyone didn't it?,1
Whether the event should be postponed or whether it should proceed as planned is still being debated by the committee members.,1
The fact that she could both sing beautifully and dance gracefully amazed the audience.,0
To have completed the project ahead of schedule was truly impressive wasn't it?,1
To study abroad and to gain valuable experience are important goals for many students.,1
To swim in the ocean and to fly in the sky are dreams that many people have.,0
The old man painted a beautiful landscape yesterday afternoon.,1
Before the crack of dawn John had already departed.,1
Sarah practiced diligently to ace the competition.,1
The cat meowed loudly while the thunderstorm raged outside.,1
The cat chased the mouse around the house.,1
The teacher made the students feel comfortable in the class.,1
The teacher handed out pencils to the children.,1
The cat slept peacefully on the windowsill.,1
John was seen buying a plethora of novels for his children at the bookstore yesterday.,1
The teacher asked the students to hand in their assignments by Friday afternoon.,1
John's sons were deprived of their beloved game cards by him.,1
The students presented a project to the board of directors.,1
The teacher explained the concept to her students in great detail.,1
The cat knocked over its food bowl in the kitchen.,1
All the money was kept by the government.,1
The cat chased the mouse under the table.,1
The cat chased the mouse under the table.,1
