sentence,label
Pietro paid for the car which he adores from me.,1
Everyone believes that Sally and Sheila are pregnant.,1
Everyone believes that Sheila is pregnant.,1
I washed the grapes and Tom will prepare the grapes.,1
I washed the grapes that Tom picked.,1
I washed some turnips and Tom picked some grapes.,0
Students who fail the final exam or don't read will be executed.,1
Students who fail the final exam will be executed or students who don't read will be executed.,1
I'm afraid John will talk after he's captured by the cops.,1
Sally wiped the table off after I heated up the coffee.,1
"Many people claim that Bob is a nut, and I think so as well.",1
Many people claim that Bob is a nut.,0
When did you return and what did you bring me?,1
Make yourself comfortable.,1
Did you play chess?,1
Sally is sick and what did you bring her?,0
I got sick if you didn't make yourself comfortable.,0
Did you play chess or eat?,0
Which boy and girl embraced?,0
Did you play chess?,0
Who ate what?,1
What happened when?,1
Who gave what to whom?,1
How long did this generosity last and who gave what to whom?,1
I saw you there and who ate what?,0
I warned you that it would explode.,0
I'll wash the dishes if you make yourself comfortable.,1
I'll wash the dishes if you make yourself comfortable.,1
Herman was drafted last night and Harry will be in the Marines next year.,1
I can't reheat the dumplings because Sasha is eating them so fast.,1
I want to read that contract before I file it away.,1
Fred ripped the curtain up.,1
The dumplings which are eaten by Sasha in less time than I can cook are very good.,0
The curtain which Fred tore was a gift from my Aunt.,1
I want to look at that contract before I destroy it.,1
I can't cook the meatballs fast enough.,1
I want to read the contract before I file the deed.,1
Fred rolled up the curtain.,1
I think the meatballs may have been poisoned byAnita.,0
I want to look at that contract before I file away.,0
"The meatballs are very good, but the dumplings are very good if I say so.",1
I suspect that there are some loopholes in the contract I want to peruse before filing the deed.,1
Aunt Priscilla gave Fred the curtain which he tore up.,1
The dumplings which are eaten by Sasha in less than a minute are very good.,1
The reports that the government prescribes the height of the lettering on are boring.,1
The covers of which the government prescribes the height of the lettering usually put me to sleep.,1
The covers of which the government prescribes the height of are reported to be a waste of public funds.,1
The government should remove the height of the lettering on the covers.,1
The reports that the government prescribes the height of the Lettering on the covers are boring.,0
The government often prescribes the height of lettering on the covers of reports.,0
Reports of the lettering on the covers of which the government tells you to be tall are shocking.,0
He has a lot of books by Greek authors.,1
Which Greek authors do he have?,1
Does he have any Greek authors?,0
The boy who was watching Bill was not good.,0
The boy Bill and the person who watched him were not good.,0
They will give me a hat that I don't like.,1
They will give me a hat that I don't like.,0
The boy who worked for the guardian betrayed us.,1
The boy whose guardian we elected betrayed us.,0
The guardian's employer president betrayed us.,0
I'm going to ask Bill to make the old geezer take up the points.,1
I'm going to ask Bill to make the old geezer take up.,1
The boy's guardian was elected president.,1
The guardian of the boy elected the employer president.,0
The guardian's employer president was elected by the boy.,0
The boy's guardian's employer was elected.,1
The boy's guardian was elected employer president.,0
The guardian's employer president was elected.,0
Which boy's guardian's employer was elected president?,1
Which boy's guardian was elected employer president?,0
How have you picked up something?,0
How carelessly have you picked up something?,1
That tall man was married to a woman.,1
How tall was the man who married her?,1
How tall was she when she married a man?,0
How did she marry a man?,0
Which bed does Tom sleep on?,1
The bed was hard to sleep on.,1
Which bed was Tom sleeping on?,1
Tom slept on a hard bed.,1
My sister and brother arrived at the same time as no buses were running.,1
Jack and the Hudson vanished in mysterious ways.,1
Jack andMarion vanished in different ways.,0
What time did you arrive?,0
Jack disappeared in a way that was very strange.,0
Route 150 crosses the Hudson River.,0
My aunts are the only relatives I would like to keep.,1
I would like to sit in that meeting.,1
I would like to leave my aunts alone.,0
Is she trying to make up for something?,0
I would like to sit in that meeting.,0
Do you expect me to speak up for those rights?,1
One plan I got wind of kept us in suspense.,1
Did you notice the difficulties she made?,1
Who are you trying to reach?,1
I got wind and calculated a plan to keep us in suspense.,0
Did you notice the difficulties she made?,0
Who are you trying to reach?,0
"I will take the only offer I can get, which will give me an eleven month paid vacation.",1
The scenes that the censors objected to had to do with the marriage of a woman and a panda.,1
Advantage will be taken of his offer.,1
His offer will be taken advantage of.,1
Fourteen variables must be kept track of at the same time.,1
The length of our skirts was objected to.,1
The plan to negotiate an honorable end to the war in Vietnam was taken off the table.,1
Light was made of her indiscretions.,0
Her indiscretions were not appreciated.,1
There are some rare old manuscripts.,0
Some old manuscripts have been obtained.,1
The use was made with Gauss's lemma.,1
Tabs were kept on all the people at the station.,1
The people we kept tabs on were all innocent.,0
All kinds of people had faith.,0
Mike talked about politics.,1
Mike talked about politics to my friends.,1
Mike talked to my friends about politics.,0
She made light of the difficulties we might have at the border.,0
I gave the blackjack to the officer.,1
"My boss depends on a successful outing at the track, and I am confident in my abilities.",1
The University's students are smart and committed to freedom.,0
The boy's aunt and uncle were kissing.,1
The boy was angry that his uncle and aunt were kissing.,0
Who are you looking at?,1
Which hat do you think she never wore?,1
The reporters were expecting the principal to fire a teacher.,1
The reporters expected the principal to fire a teacher.,1
The teacher who the reporters expected to be fired is a jerk.,1
The teacher who was expected to be fired is a jerk.,0
The teacher was expected to be fired by the reporters.,1
The hat I brought to the nurse was a fedora.,0
The boy was playing the piano loudly.,1
The boy with the loud piano playing was a student.,1
The piano the boy was playing on was out of tune.,1
The boy's playing of the piano made everyone crazy.,1
The boy's playing the piano made everyone crazy.,1
The boy's loud playing of the piano was out of tune.,1
The boy's piano was out of tune and it was driving everyone crazy.,0
The boy's piano was out of tune and he was playing loudly.,0
Did he play the piano surprise you?,0
Would you have been surprised by his piano playing?,0
Is the piano he played known?,0
Did he surprise you by playing the piano?,1
Mike said that she never wore this hat.,1
Mike said she never wore this hat.,0
I don't like it for him to tickle me.,0
I dislike his tickling.,0
Frank is crazy for Anna to tickle him.,1
Frank was driven crazy by Anna's tickling.,1
They are looking at all the people who own parakeets.,1
The cages we donated are strong.,0
What kind of parakeets are being investigated?,0
It seems that Harry likes girls.,1
The dog chased the cat that caught the rat that ate the cheese.,1
The boss was pleased with her looking of the answer.,0
The boss was pleased with her looking up of the answer.,1
She left with her father.,1
She went with her father.,0
It is not true that Bob was lying.,1
There was a proof that John had lied.,1
John had lied about the claim being made.,0
It is possible that Sam didn't pick up the packages.,0
It is possible that Sam didn't pick those packages.,0
It's possible that Sam didn't pick those packages.,0
It is possible that Sam didn't pick up the packages.,1
Which packages were not picked up by Sam?,1
Sam didn't pick up the packages until the rain stopped.,1
Sam didn't want to pick up the packages until the rain stopped.,1
Sam didn't pick up the packages until the rain stopped.,0
"Which packages are to be mailed tomorrow, is it possible that Sam didn't pick them up until the rain stopped?",1
Which packages were not picked up by Sam until the rain stopped?,0
Which packages were not picked up by Sam because it was raining?,0
A girl came in with a coat.,1
The girl came in with a torn coat.,0
It is obvious that Herschel would confuse the guards.,1
Herschel throwing a fit would confuse the guards.,1
It is not true that Herschel would confuse the guards.,1
It was obvious that it would confuse the guards for Herschel to throw a fit.,1
It was obvious that the guards would confuse Herschel and throw a fit.,1
It was obvious that Herschel would be confused by the guards.,1
It is not true that it was obvious that Herschel would throw a fit.,1
A review of this article was published yesterday.,1
A review was published yesterday.,1
A review seems to have appeared yesterday.,1
Why don't you give a review of this article?,1
Ann is going to send a picture of Chairman Mao to her teacher when she gets home.,1
Ann is going to send a picture to her teacher when she gets home.,1
Ann is going to send a picture to her teacher when she gets home.,0
Who will send a picture to her teacher when Ann gets home?,0
The review of this article is catastrophic.,1
The review that came out yesterday is catastrophic.,0
I'll give some to my friend.,1
I'll give my friend some.,0
I promised that he would be there.,1
I promised that he would be there.,1
He would be there tomorrow.,1
I promised that he would be there.,1
He would be there by midnight.,1
I don't like beans.,1
I've never been proud of him.,1
I don't think you will be able to convince me that Harry has ever tasted anything.,1
I promised that he would be there.,1
I don't like beans.,1
Do you think he went there alone?,1
I don't want you to believe that he tried to force me to give her money.,1
He sometimes went there alone.,1
Do you think someone was looking for something?,1
I have never met the man who tried to kill.,1
I don't have any money.,1
I will ask you to believe that he tried to force me to give her money.,0
Do you think he went alone?,1
It's odd that he went there alone.,1
It is certain that he went there alone.,0
I never met the man who tried to kill.,0
Tom told someone that he was fine.,1
Someone laughed when Buffy couldn't do 100 push ups.,1
Tom told people that he wasn't sick.,0
Buffy couldn't do 100 push ups.,0
I believe that the sun was out.,1
I thought the sun was out.,1
I believed that the sun is out.,1
The sun is out.,0
I believed that the sun was out.,1
I believed that the sun is out.,1
Jack sometimes sleeps.,1
It's impossible that Jack ever slept.,1
It is possible that Jack ever slept.,0
I talked to him about something.,0
I talked to him about something.,0
The sun was out.,1
John and Mary scratched their arms.,1
Mary scratched her arm as well.,1
Mary scratched John's arm.,1
John scratched his arm and the boy who knew Mary scratched her arm.,1
John scratched his arm and the boy who Mary knew did the same.,1
The fuzz didn't worry Mary.,1
"The fuzz wanted John to worry, but he didn't.",1
The boy who Mary knew was not worried by the police wanting him worried.,1
"John is proud of what he has accomplished, even though nobody expected him to.",0
"John is proud of what he has accomplished, even though he didn't think he would be.",0
"John is proud of what he has accomplished, even though he didn't think he would be.",0
"John is proud of what he has accomplished, even though he didn't think he would be.",0
John is proud of having gone than he expected.,0
"John is proud of having gone, rather than believing that he wasn't.",0
John is proud of being gone than people who don't know him are.,1
"John is proud of having gone, rather than Sally expecting Joan to believe that the man who didn't shave would be.",1
John is proud of the fact that he didn't fall asleep.,1
"Tom, Dick, and Harry all know it.",1
Dick and Tom washed the car.,1
"Dick ordered lettuce, and Harry ordered tomatoes.",1
"Tom, Dick, and Harry know it.",1
Tom and Dick washed the car.,1
"Tom, Dick, and Harry ate and drank.",1
"Tom ordered bacon, lettuce, and tomatoes.",1
"I think that Harry ordered tomatoes, because Tom, Dick, and I all ordered bacon.",1
I think that Tom ordered Harry tomatoes.,0
Mary is taller than Joe.,1
Joe is taller than Mary.,1
I think Mary is taller than Joe.,1
I think Mary is taller than Joe.,0
"If you will sing, Mike will sing.",1
Mike will sing if you want to.,1
Jim will go if he feels good.,1
Jim will go if he feels good.,1
I gave the book to Harvey because he asked me to.,1
I never thought that I would want to leave Harvey because he is not in tune with other people's desires.,1
Harvey was not aware that he might want to leave.,0
I knew she was lying.,1
I told Bill that she was lying.,1
I assumed that she was lying.,1
I regret that she was lying.,1
"If he sees a hot dog, he'll bring me one.",1
"If he sees a hot dog, he'll bring me one.",0
He will bring me a hot dog if he sees me.,1
He will bring me a hot dog if he sees one.,1
Ten soldiers had left before seven came in.,0
"After ten soldiers left, seven more came in.",0
"After ten soldiers left, seven came in.",0
Seven more soldiers came in after ten had left.,0
Ten soldiers had left before seven came in.,1
"After ten soldiers left, seven came in.",0
Seven more soldiers came in after ten had left.,1
No one else believes that Sally is innocent.,1
Harry believes that Sally is innocent.,1
Harry believes that Sally is innocent.,1
"After Henry had done it, Webster touched a sword.",1
"After Henry touched the sword, he did it again.",1
"After Henry had done it, he touched a sword.",1
I have lost $500 if that is the case.,1
I have lost $500 if it is true.,0
No one else thinks that Sally is innocent.,1
No one else thinks Sally is innocent.,0
Harry thinks that Sally is innocent.,1
Harry thinks that Sally is innocent.,1
Henry had touched a sword.,1
"After Henry touched the sword, Webster did the same.",1
"After Henry had done that, he touched a sword.",1
I will work on it if I can.,1
"If no one else has worked on it, I will work on it.",1
"If you do, I'll work on it.",1
"If no one else had, I'll work on it.",1
"If Same will be as well, I'll work on it.",1
I will do my best to work on it.,0
I will work on it if I can.,1
I will work on it if I can.,1
The boy who loves Mary hates her.,1
The man got a hot dog.,1
"Tom says that it will rain, but I don't believe him.",1
He said he would leave and he did.,1
I think that he's a swell guy.,1
The man who usually cuts the grass can't do it today.,1
Mickey and Roger will sign tomorrow.,1
Ronald doesn't believe that he would run if nominated.,1
He said that he and Juliet were going steady.,1
"I lost a Japanese slide rule, and Peter now has one that I am suspicious of.",1
Will those who don't believe in the flat earth please raise their hands?,1
For me to try to do a barrel roll in a glider would be dangerous according to pilots who can do it.,1
The passengers who knew that the train was not on fire barricaded themselves in the bathroom.,1
"Playing with matches is enjoyable, but emptying gasoline from one can to another at the same time is a sport best avoided by those who wish to burn down a building.",1
I believe that people who can't swim should be taught.,1
He is brave.,1
He dances very well.,1
Whether he left!,0
Why does he know the answer?,0
Which boy is taller?,0
How brave everyone must think I am!,1
How brave they must think that you are!,0
How brave they must think you are!,1
He is tall and brave.,0
How brave Mike is.,0
How brave he is!,1
Bill left when people believed the police had forced him to confess.,1
Bill left when I was looking at the girl who vomited.,0
Bill left when I thought the bomb had exploded.,1
Bill left when I thought the bomb had exploded.,0
Bill will leave when I am awake and Susan is asleep.,1
Bill will leave when I am awake and Susan is asleep.,0
Bill left when no one else was awake.,0
Bill left when he was certain that no one else was awake.,1
You can use this knife to cut up onions.,1
I had a razor to shave myself.,0
I had a razor to shave myself.,0
I had a razor with me.,1
I had a razor with me.,0
I brought a razor for John to use.,1
I brought John a razor.,0
John had a razor with him.,1
I brought John a razor to shave himself.,0
You can cut up onions with this knife.,0
You can make Bob try to force his sister to leave the cookies on.,1
You can say that the knife was on the table.,0
The pole is for you to kiss the girl who tied the string.,0
You can use this cleaver and razor to chop up these nuts.,0
You will be shaved with this razor.,0
You will be shaved with this razor.,0
I lent a Swiss Army knife to the lady.,0
"Fluffy is sick, which few people realize.",1
I'm not sure if Sarah expects me to believe Joan that Fluffy is sick.,1
I slapped a boy who wouldn't acknowledge Fluffy was sick.,0
I believe that few people realize that Fluffy is sick.,1
Tom realized that Fluffy is sick when I fell asleep.,0
No one knows Fluffy is sick.,0
"Fluffy is sick, which is certain to no one's knowledge.",1
Nobody knows Fluffy is sick.,1
Nobody knows Fluffy is sick.,0
"Fluffy is sick, as not everyone knows.",1
Fluffy is sick and surprised me.,0
Tom said that Al thought he wanted him to put Jack on the hat.,1
Tom said that Al wanted him to make Jack wear this hat.,1
Tom said that Al thought he wanted him to put Jack on.,1
I know the boy who is wearing this hat.,0
I believe that he was wearing a hat.,1
The boy in this hat is who I know.,0
I believe he was wearing a hat.,1
I know the boy who is wearing this hat.,0
I believe he was wearing a hat.,1
The gloves were on the table.,0
The gloves were on the table.,0
It is certain that he was wearing a hat.,0
It is certain that he was wearing this hat.,1
He was wearing a hat.,0
It is certain that he was wearing a hat.,1
It is certain that he was wearing this hat.,1
I stole the bike from John.,0
John's was the one whose bike I stole.,0
John stole a bike.,0
His father was a doctor.,1
His father was a doctor.,1
The man who won the prize for astrology is named Maxwell.,1
He isn't the doctor.,0
The doctor is Maxwell.,1
He isn't much of a doctor.,1
His son is a doctor.,1
The doctor that was here was not as good as Maxwell.,0
The doctor that polished off the vodka was not half as good as Maxwell.,0
Half the doctor that was with the father was sitting down.,0
"Tom confessed that he knew Bill expected him to be, and that's half the doctor that thought Marge would see it.",1
I know an African chief who is half the doctor that Maxwell is.,0
"People around here think that his father was a doctor, but that's not true.",1
His sister is a psychologist and his father was a psychologist.,0
"If he studied, he would be a half doctor.",0
I'm certain that he would be a good doctor if he studied.,1
He's the most happy I've ever seen him.,1
The hardest snow was on January 12th.,1
"I think the hardest he ever told me was January 12th, when he said he had heard of it.",1
He's the most happy we've ever talked to the boy who had seen him.,0
I believe that he's the happiest he's ever been.,1
The hardest man I've ever known was the one who said it snowed on January 12th.,0
I believe the hardest snow was on January 12th.,1
He's the happiest I've ever seen him.,0
The hardest time for the power lines to be down was January 12th.,0
He is the most happy that he has ever been.,0
He is happy that it is believed that he has been.,1
The hardest snow that has fallen here is thought to have been on January 12th.,0
It is believed that the hardest snow to ever fall here was on January 12th.,1
A friend of mine and a girl from his town met a person in Europe.,0
A friend of mine who was working in Europe and a girl from his hometown met in Vienna.,0
It was obvious that he loved her.,0
It was obvious that he loved another person.,0
Mary and her friend kissed.,1
Mary kissed an old friend.,0
I gave a picture of a covered bridge and a hundred hikers to my sister.,1
I gave my sister a picture of a bridge and a group of hikers.,0
Joan plays and sings folk songs.,0
"Sally might be pregnant, and I know a girl who is.",1
"Sally might be, and I know a girl who is pregnant.",0
"I believe that Sally is pregnant, and I also believe thatSheila is pregnant.",1
I believe that Sally and Sheila are pregnant.,1
"Sally is tall and short, and definitely blond, while Sheila is short and blond.",0
"Hank plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills, and Ernie writes down all the old folk songs which are still sung in these hills.",1
Hank plays the guitar and finds arrangements for the folk songs which are still sung in these hills.,0
They said that Tom would pay up.,1
They said that Tom was working.,1
They said that Tom would pay up.,1
They said that Tom would pay up.,1
They said that Tom was working.,1
Everyone will tell you that Tom's lawyers expect me to believe he paid up.,1
I know a boy who paid up.,1
"They said nobody would pay up, but I know a boy who did.",0
"I believe that Tom paid up, because they said he would.",1
"They said that Tom wouldn't pay up, but he did and paid up.",1
"They said that Tom wouldn't pay up, but he did and went to the bank.",1
They said that Tom would pay up and that he did.,0
"They said that Tom would pay up, and he did.",1
I'm going to marry Herman despite Dick being handsome.,1
I'm going to marry Herman.,1
"I'm still going to Marry Herman, even though I'm expected to try to force Bill to agree with Mom.",1
"I'm going to marry Herman, even though I know several boys.",0
I'm going to marry Herman even though I think Dick is handsome.,1
Dick is strong and I'm going to marry Herman.,0
I'm still going to marry Herman even though Dick is likely to be handsome.,0
"The more we pretended to be happy, the more angry we became.",1
The nurse thought we were getting angry and I laughed at her.,0
"The nurses began to believe that we were going to pretend to be, and that made us angry.",0
"The more we were happy, the more angry we became.",0
"The more we were happy, the more angry we became at the doctors.",0
I have some papers to grade.,1
I have some papers to announce that I have to grade.,0
I have some papers to finish.,1
I am considering going to college.,1
I have some papers to grade.,0
I have some voice exercises to do.,0
I have John's to grade the paper.,0
I don't think anyone would ever guess that Red would announce that he was.,1
The desk was shorter than the sofa.,1
The desk was longer than the sofa.,1
I know a boy who is taller than Willy.,0
I believe that Bill is taller than Wilt.,1
Bill is strong and taller than Willy.,0
Dean drank more booze than Frank and Sammy.,0
Bill is thought to be taller than Willy.,0
Bill is thought to be taller than Wilt is.,1
Bill is taller than Willy.,1
Scrooge gave Tom's father a raise which increased his salary by five cents.,1
The hare outran the tortoise so much that he forgot it was still in the race.,1
Who knew that Mickey would take over home plate?,1
Bill is taller than Willy.,1
John is taller than Bill.,1
Bill is taller than Joe than the Dan.,1
Bill is taller than Joe and Dan.,1
Everyone seems to expect me to admit to having publicly proclaimed that I believed.,1
I know a boy who thinks Bill is taller than Dan.,0
Peter believes that Billy is taller than Dan.,1
I know Billy is taller than Dan because I watch all the games with Billy.,0
Bill is taller than Dan is believed to be.,0
It is believed that Joe is taller than Dan.,1
The rock was too heavy for me to pick up.,1
I can't decide if I'll help Bob to pick it up.,1
I can't decide if I should help Bob pick up the rock.,0
We can't claim that we picked up this heavy rock.,0
I don't want to try mixing it with water in a teacup because of its peppy nature.,1
I don't want to try mixing and water in a teacup because of the peppy content of sodium.,0
He can't pick up a small amount of ice with a spoon.,0
He won't be able to pick up the ice with a spoon.,0
Bob is too small for me to squeeze into his jacket.,1
Bob is too small for me to squeeze into a jacket.,0
This rock is light enough for a person to pick it up.,1
The rock is light enough for a person to pick it up.,1
The socks are ready for you to wear.,1
The socks are ready to be put on.,1
The socks are ready for you to wear.,1
The socks are ready for you to wear.,0
The socks and shoes are ready for you to try.,1
The socks are ready for you to wear.,0
John is ready for you to look at his bunk.,1
John is ready to help you.,0
The socks are ready to be put on.,0
It is difficult to play the violin.,1
The violin is difficult to play.,1
The violin is easy to play.,1
This violin is difficult to play on.,1
The violin is easy to play.,1
The violin is difficult to play.,1
I made it easy for John to get along with me.,1
I made it easy to get along with John.,1
John is easy to get along with.,1
John tried to play checkers with Bill.,0
John tried to get Bill to play checkers.,0
Bill is easy to talk with in Moscow.,0
Bill would be easy to pay for in Moscow.,0
My father and mother are both Greek.,1
My mother grills my father if he comes home late.,0
"After we got to our seats, it started to rain.",0
I knew that my father was an owl.,0
I said that my father was an owl.,1
He likes beans.,0
"If my neighbor brings back more than one deer, I'm going to write to the Game Warden.",0
Mary gave flowers to a boy.,0
I don't know who Mary gave the flowers to.,0
The CIA claims that informers they never use are theirs.,0
I don't see my father and mother when they're not glaring at each other.,1
"I've always accompanied myself on this guitar, I've sung folk songs on it.",1
My father's life here has been well-known to the cops.,1
My wife's handbag was stolen last night.,1
The janitor talked to the cops about the robbery.,1
The janitor was talking to the cops about the robbery.,1
The janitor was talking to the cops about the robbery.,1
The cops are terrible for speaking to the janitor about the robbery yesterday.,1
The janitor was robbed yesterday and the cops spoke to him.,1
The janitor talked to the cops about the robbery.,0
They let him go yesterday.,0
They let him go yesterday.,0
I like beer.,0
I like beer.,0
We'll go together.,0
They can't stand each other.,0
They can't stand each other.,0
We'll do it together.,1
We'll do it together.,1
They can't stand each other.,1
They can't stand each other.,1
They let him go yesterday.,0
They let him go yesterday.,1
I like beer.,0
I like beer.,1
We'll go together.,0
We'll go together.,1
They can't stand each other.,0
They can't stand each other.,1
I saw Mary and your friend in Boston.,0
Mary and him are your friend from Boston.,1
I saw the car in the driveway last night.,0
I saw his car in the driveway last night.,1
I spoke to the guy who's always following us about the war.,0
I spoke to him about the war and he was always following us.,1
I saw that girl who made the news when she said that Long John was a Martian.,1
I'm not going to allow students to register next term if they submitted lousy papers.,1
Didn't the Game Warden and he see a flying saucer crack up?,1
Palmer is a stupid guy who would rather not go to school.,1
"If you see King Kong, you'll be laughing so hard you'll vomit.",1
The smartest person in the world got the answer in seven seconds.,1
He got the answer in seven seconds.,1
Any student who wears socks is a swinger.,0
A student who wears socks is not a swinger.,0
Every student is a swinger.,0
Any student who wears socks is a swinger.,0
He is a swinger and no student is involved.,0
"Clarence is wearing socks, is that him?",1
There are seven pine trees behind the barn.,1
There are seven pine trees outdoors.,1
There are seven pine trees behind the barn.,1
Jack has a hole in his pocket.,1
Jack has a hole in his pocket.,0
Jack has a hole in his pocket.,1
There are seven pine trees behind the barn.,0
There are seven pine trees behind the cow.,0
Jack's pocket has a hole in it.,1
There is a hole in John's quilt.,0
John's quilt has a hole.,0
John's quilt has a hole in it.,1
John has a hole in his quilt.,0
John has a hole in his quilt.,1
There are holes in the door and window.,1
The door and window have holes in them.,0
There is a blemish on Jerry's sister's nose.,1
Jerry has a blemish on his sister's nose.,0
Jerry's sister has a blemish on her nose.,1
Toby bought a rug in Boston.,1
There was a mistake in the proof presented.,1
Fred was sitting in a car.,1
John made an error in the proof he presented.,1
John had an error in the proof.,0
Fred had a snake in the car.,1
Fred was sitting in a car with a snake behind him.,1
The dog was wearing a yellow collar.,1
The time bomb was in a car with a snake behind it.,1
The dog was injured by the car.,0
The stone is holding down the tarpaulin.,0
The time bomb had a snake behind the car.,0
Several hundred people were yelling for me to put down.,1
The hot potato that there were several hundred people yelling for me to put down had been filled with something.,1
The people were yelling for me to put the hot potato down.,0
They danced.,1
The two danced with each other.,1
The two danced together.,0
And she danced with him.,0
I don't like her to wear that old fedora.,1
The only girl who doesn't like me wearing that old fedora is Annabelle.,0
The only girl who doesn't like me wearing that old fedora is Annabelle.,0
I would like it if there were no talking.,1
He gave the girl my binoculars.,1
He gave her my binoculars.,1
Which girl got my binoculars?,1
Which girl got my binoculars?,0
He gave me binoculars.,1
Bill said that Roger had eaten the cake.,1
Bill claimed that Roger had eaten the cake.,1
Bill claimed that Roger had eaten the cake.,1
Bill confirmed that Roger had eaten.,0
What did Bill say about Roger eating?,1
Bill didn't say that Roger had eaten anything.,0
There was no report of anyone leaving.,0
No one reported that anyone had left.,1
"If you ever swear at me, watch his step.",1
I want the students who have tried to pat Fido to show me their scars.,1
Travelers who have been robbed don't carry machetes.,0
Travelers don't carry machetes.,1
I can't remember the name of the person who had doubts.,0
I don't recall the name of anyone who had any doubts.,1
Everyone who has ever worked in an office that had a typewriter and had to be signed by an administrator will know what I mean.,1
No student who goes to Europe has enough money.,1
Every student who goes to Europe has money.,0
I didn't eat cake or ice cream.,0
I realized that the crops had been destroyed by the rain.,1
I didn't know that it had rained and that some crops had been destroyed.,1
I didn't eat anything.,1
I didn't eat any dessert.,0
I didn't eat ice cream or cake.,0
I didn't eat ice cream or cake.,0
I didn't eat anything.,0
John and Mary met in Vienna.,1
John and Mary met in Vienna.,1
Writers and playwrights don't meet often in Vienna.,0
Few writers meet playwrights.,1
My brother and a few Americans meet.,0
My brother is in Vienna.,1
No writer or playwright speaks clearly.,1
No writer or playwright speaks clearly.,1
Bill knows Mary and himself.,0
Bill knows Mary.,0
Bill and Mary washed their own skin.,0
Andy tickled Sarah.,0
The gun and description were on the bureau.,0
Bill thinks that Anna and he are similar.,1
Bill thinks Anna and him are similar.,1
Bill thinks Anna and himself are similar.,0
I don't think Bob has any money.,0
I don't think it's certain that Bob has any money.,1
I don't think that Bob has any money.,0
Tom will not force you to marry a student.,1
Tom will force you to marry someone who isn't a student.,1
The writers of the reports didn't know what to think.,0
The writers of the reports.,1
Tom will not allow you to marry a student.,1
It is not certain that you will marry a student.,1
It is not certain that you will marry a particular student.,1
It's certain that you won't marry a student.,1
It is not certain if you will marry a particular student.,1
I gave John a picture of a bald man.,1
The man I gave John was bald.,0
The man in John Ed's picture was bald.,0
I gave Jack a picture of myself.,1
I gave Jack Ed a picture of himself.,0
I didn't give Jack a picture of anyone.,1
I didn't give Jack this picture of anyone.,0
I hope I don't do anything to anyone's feet.,1
The poison pen letter was written by my sister and him.,1
The poison pen letter was written by my sister and myself.,1
It's obvious that the sun was out.,1
Nobody knows if anyone ever left.,1
It is not certain that anyone ever left.,1
It is impossible that anyone ever left.,1
I am surprised that anyone has ever left.,1
Bob cooked yesterday and it still tastes good tonight.,1
Bob cooked yesterday and it still tastes good tonight.,1
"Bob cooked yesterday and it still tastes good, so he will eat it tonight.",1
Martha gave Myrna an apple.,1
Lane got the ball.,1
Lane was the one to throw the ball.,1
Terry had a throbbing head from the noise.,1
Terry was having a hard time with the noise.,0
The ball was thrown from home plate to third base byJill.,1
The ball was kicked to third base byJill.,1
I sent the bicycle from the beach to the mountains.,1
I shipped the bicycle from the beach to the mountains.,1
Fred threw the ball.,1
The ball was thrown behind the tree.,1
Fred threw the ball.,1
Fred kicked the ball.,1
Fred kicked the ball.,1
Fred kicked the ball.,1
The ball was thrown off the bench by Felicia.,1
The ball was thrown out the window.,1
The ball was kicked out of the window by Felicia.,1
The box was removed from the shelf.,0
The box was sent out of the storeroom by Felicia.,0
The box was removed from the shelf.,0
The box was shipped out of the storeroom.,0
Jake sent the box to someone.,0
Jake sent the box to someone else.,0
Jake shipped the box.,0
Jake shipped the box.,0
Anne is curious as to why her father sent her a telegram to America.,1
Where did you give the ball?,0
Where did you throw the ball?,1
Where did you send the bicycle?,1
I gave the package to Maria.,1
I gave the package to London.,0
I sent the package to London.,1
I threw the ball to Maria.,1
I threw the ball to the other side of the field.,1
Susan gave the ball to Bill.,0
Susan gave the ball to Bill.,0
Jake threw the ball to Bill.,1
Jake threw the ball to Bill.,1
Jake kicked the ball to Bill.,1
Jake kicked the ball towards Bill.,1
I sent the package all the way around the world.,1
I sent the package to the South Pole.,1
I shipped the package halfway around the world.,1
I shipped the package all the way around the world.,1
I shipped the package to the South Pole.,1
Fred put the ball under Molly.,0
Fred gave the ball to Molly.,0
Fred gave the ball to Molly.,0
Fred put the ball under Molly.,0
Fred gave the ball to Molly.,0
Sam removed the ball from the shelf.,0
Sam put the ball on the shelf.,0
The ball was given to Bob byJill.,0
Bob was given the ball byJill.,0
The ball was offered to Bob byJill.,0
The ball was offered to Bob byJill.,0
Give the front door a fresh coat of paint.,1
"Before the start of the war, one of the Jewish children gave a black eye to a kid with German roots.",1
The door is new.,1
The girl has a bright eye.,1
I will have a good time.,1
Everyone will have a good time.,1
He died from exhaustion.,1
The water became ice.,1
The water became ice.,1
He received a large amount of money from his grandfather.,1
The fear of god was put into him by the close brush with the law.,1
She fell in love with him.,1
She was in a bad mood.,1
She was in a state of decline.,1
Did you give the ball to someone?,1
Did you throw the ball to someone?,1
Where did you throw the ball?,1
Did you send the package to someone?,1
Where did you send the package?,1
Smith threw the ball to the first baseman.,1
Smith threw the ball.,1
Smith threw the ball.,0
Smith was a fan of Jones's good fortune.,1
Smith was happy that Jones had good fortune.,0
