sentence,label
The man who had been working tirelessly all day declared that he was exhausted.,1
There are three books on the shelf besides those two.,1
Artists such as yourself bring beauty to the world.,1
Max claimed that the teacher gave praise to Sam and me for our project.,1
Whose car did Sarah drive to the party?,1
Whose car did she drive to the party?,1
The cat appeared to itself to have grown larger overnight.,1
The idea of her leaving so soon surprised him greatly.,1
Whose car did Mary say she saw driving recklessly?,1
The students' excitement about the upcoming field trip was evident to their teachers.,1
The children's toys seem to the parents to be scattered everywhere.,1
The delicious smell of freshly baked cookies made the children to run into the kitchen.,0
Their own opinions on the matter showed to the students that they needed more information.,0
The thought of failing the exam terrifies Sarah more than anything else.,1
The painting of herself captures her essence more vividly than any photograph.,0
What book that Sarah borrowed from the library did she forget to return on time?,1
Whose car that Mary borrowed did she crash into?,1
Despite her dislike for bananas Sarah occasionally eats them in smoothies.,1
John never used to like spicy food until he tried the new dish.,1
The book that the student borrowed from the library was overdue.,1
The book that the student that the teacher recommended borrowed got lost.,0
This newspaper is never read by Jean.,1
They goes to the store every day.,0
The cake that she had baked was delicious.,1
The book that I had read last night was left on the table.,1
The girl fed the ducks that were swimming in the pond.,1
Can you tell me where is the library and?,0
Who did the cat chase and the dog bark at?,0
What was the reason for John being late to the meeting?,1
Whom did you see waiting outside the coffee shop yesterday?,1
Whose car did John fix yesterday?,1
Whom did you say the girl kissed at the party?,1
The teacher dictates the content of the essays to be submitted by next Friday.,1
The movie that we watched the actor who won an award starred in.,0
Whose car did you see the color that Mary had painted?,0
Who did she believe that I had seen at the party last night?,0
Whose car did she ask to borrow that I had driven before?,1
Whose car did you borrow?,1
They are planning to build the bridge over some river and some road.,1
Why did she give the book to who?,0
Who book did she read and a movie?,0
They cannot figure out who stole the cookies.,1
The girl happy with her new puppy.,0
The cat is more agile than the dog.,1
The cake tastes better than Mary bakes.,1
She needs to study harder.,1
Cooking dinner for ourselves is a fun activity.,1
The news set in motion a series of events.,1
The smell set the fire off.,1
She invited nearly all of the guests to the party over.,1
I saw a woman walking my dog in the park.,1
They chased a stray dog away.,1
We were planning to visit a museum that is.,0
The book on the shelf she took down.,0
The police traced the crime to a notorious gang.,1
The book on the shelf the student read.,0
The book on the table he left.,1
The cat knocked the vase off the table.,1
The cat chased around the house the mouse.,0
The team rejected the offer as being too good to refuse.,1
To the store we quickly ran for some groceries.,0
The students found too challenging the assignment given by the professor on Friday.,1
Some people consider to be fascinating the history of ancient civilizations.,1
She considered tasty the pasta that her friend cooked for dinner.,1
To the party I brought a cake baked by my grandmother.,0
Was it those books on the shelf that interested you?,1
Was it the way she sang that impressed you?,1
That she had eaten the entire cake surprised everyone.,0
It is important for her to know why he decided to resign.,1
It is essential for her to keep in mind that the party starts at 8 PM.,1
How how they managed to solve the problem amazed everyone.,0
How the book that I borrowed yesterday ended up missing is a mystery to me.,1
The book I read last night was so captivating that I lost track of time.,1
The man bought a car that the salesman sold happy.,0
The dog that she adopted from the shelter quickly became her best friend.,1
The woman who wore a red dress at the party borrowed my camera.,1
The book I lent my friend is missing a few pages.,1
The professor asked the student sitting in the front row if they had finished their assignment.,1
They gifted their daughter who was studying abroad a new laptop.,0
They chose my sister skilled in mathematics team captain.,0
The mysterious package which arrived on Tuesday they left unopened on the doorstep.,0
They discovered the hidden treasure.,1
It bothers me the noise.,0
Running through the park she suddenly realized that.,0
She talked Bill into it.,1
She danced her way through the crowded room.,0
They discovered a hidden treasure in the attic.,1
They worked the problem through.,1
The detective unraveled the mystery.,1
They gave the book her.,0
They showed her the way to the nearest bus stop.,1
They will have given us the report by tomorrow.,1
She gave the book to the girl that she borrowed from her friend yesterday.,0
The book that she had borrowed from the library was due yesterday.,1
She played piano the girl who won the competition.,0
The teacher gave the students who had finished their assignments early detention.,0
I prefer going to the store that sells fresh fruits and vegetables.,0
I prefer going to the gym early in the morning rather than late at night.,0
I am determined to meet with all the employees who have contributed significantly to the project's success.,1
The teacher gave to the students who had finished the assignment with a red pen.,0
She enjoys playing piano more than her sister.,1
She enjoys to go swimming in the ocean during the summer.,0
The cat that the dog who was chasing the squirrel in the park had barked at ran away quickly.,0
Sarah sings as beautifully as the famous opera singer.,1
The dog barks louder than the cat meows.,1
The house that Jack built is being renovated by Mary.,0
The girl whom John dances with is my sister.,1
The book that she read was the same as the one that I read.,1
The dog barks louder than that one does.,1
Mary ran faster than her sister did.,1
The house on the corner is taller than the one across the street.,1
She is the one who the book was written by.,0
The painting is as beautiful as the sculpture.,1
The book that Mary gave to me is the one that I have been looking for.,1
The book that she is reading is as interesting as.,0
Mary will not eat any food that is spicier than the curry John makes.,1
The dog barks loudly whenever a stranger walks by the house.,1
The cat chased by the dog was black.,1
Mary has never seen a movie as thrilling as John has.,0
The more books she reads the smarter she becomes.,0
The movie was not as good as interesting a I had expected.,0
Those who are determined never give up.,1
Swimming in cold water feels refreshing.,1
Playing loud music after 10 pm is considered a disturbance in this neighborhood.,1
I have never seen a more beautiful sunset than the one we witnessed yesterday.,1
The painting of the sunset mesmerized her.,1
Despite her fear she agreed to climb the mountain that John had conquered last year.,1
She left when John offered to drive her but she did so hesitantly.,1
After finishing my work I'll go to the gym that is near the park and then meet up with Sarah for dinner at the new restaurant downtown.,1
The book that I borrowed from the library was quite interesting.,1
The detective found a clue near the crime scene.,1
The woman who he gave a book that was hers is happy.,0
The woman who I saw at the store is my neighbor's sister.,1
They believed that Sarah would have finished the project by now.,1
The teacher told us that they had heard himself singing in the hallway.,0
The fact that she had been chosen as the winner was announced.,1
It is widely believed that she will win the competition.,1
The fact that the project was completed ahead of schedule surprised everyone involved.,1
The fact that she sings beautifully surprises everyone.,1
The cake that I made for the party is one that I hope everyone will enjoy.,1
That is the book which I will make sure that my brother reads.,1
Maxime who Phineas knows is jealous of a girl.,1
Maxime is the boy whom Phineas knows is behind.,1
Phineas met a boy who was playing chess with Maxime.,1
Whose book did Sarah read a review of?,0
Why did Sarah buy a car she couldn't afford?,1
Who did Mary see a man who was talking to?,0
Whose car did John fix a mechanic recommended by?,0
Whose book did Sarah read a chapter of last night?,0
Why did Sarah buy the book for?,0
They doubted the rumor that Emily had won the competition.,1
Otto believed that I was the one who left the keys on the table.,1
The book that she said the author of is a bestseller.,0
The book that Sarah thought John had borrowed from the library is overdue.,1
The cat groomed itself.,1
The cake was eaten. by the children.,0
The woman who baked the cake claimed the cookies were delicious.,1
The book that the teacher who taught math recommended ended up being a bestseller.,1
The woman who baked the cake mentioned it would be delicious.,1
The movie that the director who won an Oscar last year recommended was a flop.,0
The teacher insisted that the students had completed their assignments on time.,1
The fact that the suspect had confessed surprised everyone in the courtroom.,1
The book that I am reading the review about is very interesting.,0
The book that I am reading my friend's recommendation is very interesting.,0
The book that I read last night was full of suspense.,1
The book that I am going to read is over 500 pages long.,1
The book that he promised to lend me is on the shelf.,1
The cat purred loudly.,1
Sam's progress was evident in his improved performance at work.,1
The dog chased the cat around the house.,1
The cat chased the mouse around the house.,1
Despite the challenges Sam managed to make significant progress in his project.,1
The teacher gave an assignment to the students yesterday.,1
The chef gave the soup a taste.,1
The fact that Sarah is always late bothers me.,1
The team demonstrated that their strategy was effective.,1
The team discovered the treasure hidden in the cave.,1
The fact that the experiment results are inconclusive is frustrating.,1
They expect the team to win the championship.,1
The professor believes the students will excel in the final exam.,1
She cooked a dinner they enjoy the flavors.,0
The professor's assertion that syntax determines meaning is intriguing.,1
They were debating whether unicorns exist in reality.,1
The cat's belief that sleeping is more important than eating is quite evident.,0
The teacher is explaining that big is not always better than small.,1
The dog's barking woke up the entire neighborhood last night.,1
Betty's snooze was taken by Myra.,0
The dog chased the ball enthusiastically in the park.,1
The dog chased the cat Tom's bark.,0
The woman who was given a promotion by her boss felt ecstatic.,1
The teacher is explaining that we should have studied harder.,1
The teacher is suggesting we might not have a test next week.,1
Jack's claim of you not needing it is being disputed by Jill.,0
We'll be seeing each other soon enough.,1
She gave the book to him as a present.,1
They believed that themselves could handle the situation.,0
The girl saw a bird that sings beautifully.,1
The dog chased the boy who loves herself.,0
She gave them three reasons for their decision.,1
She handed him the teacher's note about themselves.,0
There is a book that I read three times last year.,1
The dog found a bone buried under the tree.,1
He handed me the book to read it quickly.,0
They were too harsh with the students who failed the exam.,1
The cat pounced on the mouse that was scurrying across the floor.,1
She laughed at the man walking his dog.,1
Who book did she give the pen to?,0
Why did they go the party without bringing any gifts and a cake?,0
The cat who sleeps on the windowsill and catches mice is fluffy.,0
The teacher who painted her house and the chef fixed my car was tall.,0
Who painted the house and?,0
The teacher who the students painted the classroom and sang a song was a kind lady.,0
Whose cake did the baker bake and the artist paint on?,0
Maria cooked dinner John set the table and Emily poured drinks.,1
The cat sat on the mat and played with a ball of yarn.,1
They went to the beach and Sarah found a seashell.,1
The book that I read and returned to the library was very interesting.,1
The book that I read and my sister recommended is on the shelf.,1
Sarah owns a red bicycle and dreams of traveling to Japan.,1
The old man who lives next door and drives a red truck is friends with my grandfather.,0
The cake that I baked it yesterday was delicious.,0
They had been studying all night and were feeling exhausted.,1
The big red car that I borrowed from my friend and drove to work was very fast.,0
After finishing her work she went to the gym to exercise.,1
The cat painted a picture with great determination.,1
They decided to go fishing not to catch any fish but to enjoy the peacefulness of the lake.,0
He decided to not eat the cake yesterday.,0
The cat chased the mouse under the table to have caught it.,0
He's gone and forgotten his keys again.,1
She needs to go and buy some groceries before the store closes.,1
The teacher asked the students to read quietly and solve the math problems.,1
The book that I want to read is on the top shelf in the library.,1
Whose birthday did Uncle Jack forget to buy a present for?,1
The dog plays in the park and the cat in the garden.,1
What book did you read and who wrote the novel?,0
The house that the family lives in and the garden with beautiful flowers are my favorite places to visit.,0
The dog that barked at the moon while chasing his tail in the backyard is a golden retriever.,0
Whose book did the teacher read in the library and the students in the classroom?,0
The mysterious man whom Sarah danced with at the ball might reveal his true identity soon.,1
The mysterious man whom Mary and I saw at the park will give us a clue about the missing necklace.,0
The book that Mary lent to John and I is missing pages.,0
The house that Jack who Sarah trusts implicitly built for his family is a masterpiece of architecture.,1
Despite the rain John still plans to go hiking while Mary prefers to stay indoors and read a book.,1
The teacher could be and the students seem to believe the principal surely is resigning.,1
After Tom picked those grapes I washed them and Suzie will have prepared them for the party.,1
The cat meowed the dog barked and the bird chirped in harmony with nature.,1
Tom will bake a cake and I will frost the cupcakes and Mary is eating that sandwich.,0
Those who arrive late to the meeting or who forget their presentation materials will not be considered for promotion.,1
Those who arrive late to the meeting will have to explain themselves or those who miss the deadline will have to explain themselves.,1
Despite the storm we decided to go for a walk in the park.,1
I packed my bag and Sarah grabbed her keys.,1
Despite her busy schedule Sarah manages to find time to volunteer at the local animal shelter.,1
Despite the rain we decided to have a picnic in the park.,0
Why did you leave early and who did you go with?,1
Help yourself to some snacks.,1
Not only did she finish her homework but she also prepared dinner for the family.,1
The book's on the table and where did you put the keys?,0
Running late for the meeting my car broke down on the highway.,0
Did you go to the store or has she finished her homework?,0
Who man and woman danced last night?,0
Running in the park and eating ice cream on a hot day is my favorite pastime.,0
Whose book did you borrow?,1
Who arrived where?,1
Whose car did John wash yesterday?,1
What did the curious cat find in the mysterious box and where did it come from?,1
They were dancing on the rooftop when did she arrive?,0
Who left where and why did they go?,0
After you finish your meal I'll take care of the bill.,1
They kindly offered to drive us to the airport so we could catch our flight on time.,1
Despite her fear of heights Sarah will be skydiving next weekend while her brother went bungee jumping yesterday.,1
The cat is climbing up the tree higher than the dog can jump.,1
After finishing his meal he likes to relax by reading a book.,1
The chef burned the bread by forgetting it in the oven.,1
The movie that we watched last night despite its long runtime kept us on the edge of our seats until the very end.,0
The book that Mary read in one sitting was a thrilling mystery novel by the famous author John Smith.,1
Before cooking dinner she needs to defrost the chicken in the refrigerator overnight.,1
The children were playing in the park more energetically than the adults could keep up with.,1
Before submitting the proposal it is essential to carefully review all the attached documents.,1
The cat that the dog chased up the tree was meowing loudly for help.,0
The book that I read it last night was very interesting.,0
The book that I lent to my friend who is an avid reader has been returned with a heartfelt thank-you note tucked inside the cover.,1
The book that I had been reading before the power outage needed to finish before the library closed.,1
The book that she read in finishing her assignment was a thrilling mystery novel.,1
The book that Mary lent me last week is incredibly captivating or so I've heard.,1
The books that the professor assigned for the class I am taking this semester are quite challenging to read.,1
The book that the author wrote yesterday was read by many people.,1
The car parked in front of the house with the broken windows belongs to our neighbor's cousin.,1
The books on the shelf which the author recommends reading have intricate covers.,1
The movie that we watched last night was really entertaining.,1
The book by the author who won the prestigious award last year is on sale.,0
The man whom the police suspect committed the crime was seen near the scene of the incident.,0
They will be attending a conference with many renowned scientists.,1
Whose paintings did the museum exhibit last month?,1
To whom did the keys belong to?,0
The girl who he gave the book and was happy.,0
The girl Susan and whom they met at the party were friendly.,0
I bought a car that I thought would be reliable but ended up causing me more trouble than expected.,1
She will bake a cake that she won't eat which she made.,0
The house whose windows the storm shattered will be repaired soon.,1
The man whose sister's husband's brother's wife works in the same building as my cousin's best friend is coming to dinner tonight.,0
The woman whose sister's husband's brother's son's teacher won the award is my friend.,0
I'm planning on requesting Sarah to have the young lady pick out those outfits tomorrow.,1
The book I lent to Mary last week needs to be returned by Friday.,1
The teacher's students' parents' advice she followed diligently.,1
The man's son's we saw friend yesterday.,0
The teacher assigned homework the student's parent's friend.,1
The teacher assigned students challenging the homework difficult.,0
The teacher gave the student's mother a gift beautiful.,0
Whose car's owner's son's teacher did you meet yesterday?,1
Whose sister's friend's car did you borrow keys from?,0
Why did they eat the spicy chili so quickly?,0
In what way did you manage to solve the puzzle so quickly?,1
He bought as expensive a car as hers.,1
What delicious food did John bring to the party?,1
How fast can you eat a hot dog?,0
Why did John buy expensive such a car?,0
To whom did Sarah give the book?,1
The house in which Mary grew up is now abandoned.,1
Whose car did you borrow last night?,1
The car that John drove to work was red.,1
The children played in the park and the adults watched from the picnic area nearby.,1
The cat purred loudly while the dog barked incessantly.,1
The cat jumped over the fence and the dog did so too.,0
At what time did you arrive at the party last night?,0
The reason why she left the party early remains mysterious.,0
The person who I talked to yesterday is the person whom I met at the park.,0
The only dessert that I ever enjoy making is a chocolate cake.,1
The book I'm planning to read tomorrow.,1
The only book on the shelf that I want to read is my sister's.,0
Whom is she trying to impress with her new project?,0
Whose car did you borrow without asking?,1
The book that I read last night had an unexpected twist at the end.,1
Which book did you read last night?,1
Whom did you go to the concert with?,1
The book that I read it yesterday was very interesting.,0
Did you know the reason for why she decided to leave early yesterday?,0
To whom did you give the book to?,0
The book that I want to read is on the top shelf of the library.,1
The book that I lent you last month was about the adventures of a time-traveling cat.,1
His proposal will be accepted by the committee.,1
The new opportunity will be capitalized on by the team.,1
During the presentation five different graphs will need to be referred to in order to understand the data fully.,1
Approval was granted for the construction of a new building.,1
The decision to invest in renewable energy sources was arrived at during the board meeting.,1
Laughter filled the room with memories.,0
The chef's creations were raved about by all the guests.,1
The book was read by John yesterday.,1
The new exotic flavors have been tasted by the adventurous foodies.,1
The discovery of penicillin by Fleming revolutionized medicine.,1
All bags were searched before boarding the plane.,1
The cars in which we took a ride all turned out to be electric.,0
Happiness was found in various unexpected places.,0
The book Sarah read last night was very interesting.,1
In the garden Sarah whispered a secret to her sister last night.,1
In the park playing happily children were.,0
She laughed not too unexpectedly at the situation we found ourselves in.,0
The book which I had borrowed from the library I returned to the librarian yesterday.,1
Despite the rain which everyone anticipated the event went on as scheduled.,1
The company's employees are hardworking and management is dedicated to innovation.,0
The girl's cousins and grandparents were dancing.,1
The woman whose sister's husband's boss' daughter is a doctor arrived late to the party.,0
Whose car were you admiring?,1
Whose car do you think that they will have borrowed by tomorrow?,1
The students believed that the coach might suspend a few players.,1
That the team had won the championship surprised everyone at the stadium.,1
The book that the librarian recommended that the students read is a classic novel.,1
The student whom the professor that the dean had reprimanded was seen by his classmates is a brilliant mathematician.,0
The book that I had bought at the bookstore yesterday was missing a chapter.,1
The book that she read was interesting to the teacher.,0
They appreciated the teacher's explaining the complex topic thoroughly.,1
The woman whose beautiful singing captured everyone's attention was a professional singer.,1
The book that I borrowed my friend's sister read in one sitting.,1
The teacher's strict enforcement of the rules made the students nervous.,1
The woman's singing the song beautifully brought tears to everyone's eyes.,1
The movie his intense acting in which captivated the audience received multiple awards.,1
The cat its purring soothing the baby to sleep curled up on the windowsill.,0
The cat who my sister's feeding too much is becoming overweight.,0
Was it that they went to the concert that made you happy?,0
To whom did you give the book to?,0
Did he ask if the book was read?,0
Was her having been chosen as the winner unexpected to you?,1
The teacher mentioned that the students had aced the exam.,1
She whispered he always eats his dessert first.,0
They asked for me to give the presentation tomorrow.,0
They enjoy watching themselves on the big screen.,0
To have the opportunity to travel the world is a dream come true for many people.,1
The dog's barking loudly woke up the entire neighborhood.,1
All students participating in the science fair must submit their projects by Friday.,1
The houses where the families painted yellow are beautiful.,0
Who did the book that you borrowed from the library belongs to?,0
It seems likely that Sarah will attend the meeting tomorrow.,1
The man who fixed the car that hit the tree that damaged the fence also repaired the gate that was broken.,1
The quick running of the child across the playground caught the teacher's attention.,0
The professor's detailed explanation of the theory impressed the students.,1
He came across a lost puppy on his way home.,1
She went to the store quickly.,1
It is not clear whether what she said was true was accurate.,1
The book that I had read was found on the shelf.,0
Eating sushi at that new restaurant is what she will be doing tonight.,0
That the book she borrowed from the library last week she hasn't finished reading yet is surprising.,0
The book that I bought yesterday from the bookstore is being read by my sister.,0
That Mary couldn't find her keys which she had just placed on the table was frustrating.,1
Whose book did you say that John didn't borrow which was supposed to be returned yesterday?,1
Sam won't have been able to finish his project unless he receives additional resources by Friday.,1
Sarah bought the dress that was on sale but she realized later it didn't fit properly.,1
The cat didn't eat the food until it was not spoiled that she left out overnight.,0
Whose car that was parked in the driveway did Sarah borrow to go to the store yesterday?,1
At the store did you see the book that I had asked you to buy for me when you were in town last week?,0
Why did the cat chase who was wearing a red hat down the street?,0
The man who had eaten the last slice of pizza left the party early.,1
The book that on the table is red belongs to Sarah.,0
That he had not been able to attend the meeting due to a sudden illness was disappointing for everyone involved.,1
It is not certain that for the cat to catch the mouse would surprise Tom was expected.,1
It wasn't clear whether the plan for them to leave early would have succeeded.,1
That he believes that she said that they were going to win the game is unclear.,1
That he had not been invited to the party was surprising to everyone.,1
To have believed that it was necessary for the project to be completed on time is not what caused the delay.,1
It is not certain that he will realize how important it is for him to attend the meeting on time.,1
The announcement of the winner will be made tomorrow.,1
The results were announced yesterday of the experiment conducted last month.,1
The decision appears to have been made earlier today by the committee.,1
Have you thought about what movie to watch this weekend?,1
Before going to the party John will have finished his homework.,1
Before the sun sets Sarah will have finished reading her favorite book.,1
Who is the man that Mary will be meeting at the park to discuss the new project with?,0
Whom did you see at the store yesterday and bought a new car?,0
How she managed to finish the project in just one day remains a mystery.,1
The fact that the meeting got canceled last minute was disappointing for everyone involved.,1
I'll send a package to my elderly neighbor across the street.,1
To my surprise the clever cat caught a big mouse yesterday.,1
At the top of the hill I whispered that she should wait for me.,1
It is crucial that she finishes the project by Friday.,1
Tomorrow I promised him that she will come.,1
It is essential that she arrives on time for the meeting tomorrow.,1
It is crucial that by tomorrow morning all the reports will have been submitted.,1
Books I enjoy reading.,1
Always late is she for our meetings.,1
Books she never thought she would find in such a small bookstore.,1
It is in the garden that the children play happily.,1
It was the book that I had been searching for.,1
Is it possible that she often goes there by herself?,1
I wouldn't have expected him to suggest that she might be willing to lend us a hand with the project.,1
It was at the park where he often found solace.,1
Have you ever wondered if anybody could have been searching for anything?,1
I saw the car that someone crashed into yesterday.,1
They couldn't have arrived at a better time.,1
She told him to ask me if I had seen where the cat went.,0
Is it possible that she has ever traveled there on her own?,1
What she really wanted was for him to stay.,1
Whether they will have arrived by then is uncertain.,0
He didn't see the movie that anyone recommended to watch.,0
Mary asked someone if he could lend her a hand.,1
Despite her fear of heights Sarah climbed the tallest mountain in the region and proudly waved the flag at the summit.,1
The dog chased quickly the squirrel up the tree.,0
He didn't eat the whole pizza and nobody noticed.,0
The doctor recommended that she take two pills every morning.,1
The teacher thought that the students had completed their assignments on time.,1
I thought that the concert starts at 7 PM.,1
To have finished the project on time was a relief.,0
How they managed to finish the project in time remains a mystery.,1
It is surprising that she didn't realize how important the meeting was.,1
How she managed to finish the race in such a short time remains a mystery.,1
Whether she will ever come back remains uncertain.,1
The fact that Mary ever sings loudly surprised me.,0
The cat chased by the dog ran across the field.,0
She whispered to Sarah about her.,0
How quickly the time passed was unexpected.,1
John painted his house and Sarah did so too.,1
Mary scratched her arm too hard.,1
The cat knocked over the vase too.,1
The woman who painted the house and the man who fixed the roof worked together on the project.,1
The cat chased the mouse and the dog that my sister adopted did so too.,1
Being late for the meeting upset Tom but it didn't bother Sarah.,1
The fact that the team lost disappointed Sarah but the fact that Sarah lost didn't disappoint Tom.,1
The fact that she painted the entire house surprised her neighbors but it didn't surprise the couple who lived next door.,1
John is more proud of having won the competition than his parents thought he could be.,0
John is prouder of having gone than she had thought he would be.,0
She is happier with having won the competition than she thought nobody would be.,0
John was more surprised to see Mary at the party than he had anticipated she would be.,0
Despite the heavy rain the marathon runners were determined to finish the race.,1
John was more excited about winning the competition than John thought Mary told Peter she wouldn't be.,0
Mary is more excited about going to the concert than her friends who have never been to one would ever understand her to be.,1
Mary was more surprised by the news than Peter thought that Sarah would have been had she not known about it beforehand.,1
Mary is more curious about why he left than she thought she would be about where he went.,1
Tom loves ice cream and Sarah loves it too and Emily enjoys it as well.,1
Sarah cooked dinner and John set the table.,1
Tom wanted bacon but Dick preferred lettuce and Harry craved tomatoes.,1
Tom Dick and Harry are going to the beach.,1
Sally baked a cake and Emily decorated it and Lisa delivered it to the party.,1
The children played laughed and danced in the park.,1
Mary baked a cake and John cookies and Sarah brownies.,1
Mary baked a cake and John bought some ice cream and it seems like Sarah made cookies.,1
Tom baked a cake and Mary cookies and I believe that John pie.,0
Joe is more talented than Mary is creative.,1
Mary is shorter than Joe.,1
She is happier than I believe John is.,1
The movie was more exciting than I expected Jane.,0
If Sarah had studied harder she would have passed the exam.,1
The cat will eat if the dog will play.,1
If Sarah studies hard she will pass the exam.,1
If she studies hard she will pass the exam.,1
They decided to visit the museum after hearing about the new exhibit.,1
Despite my repeated hints it never dawned on Sarah that I prefer tea over coffee because she is fixated on her own preferences.,1
Despite her busy schedule the thought never crossed her mind that I might need help with my project.,0
I realized that he had already left without saying goodbye.,1
They asked me to show them where the treasure was hidden.,1
It was beyond belief that he had never been to New York City before.,1
It is essential that we finish the project by tomorrow.,1
If she had studied harder she would have passed the exam.,1
If I had gone to the store I would have bought some apples.,0
If she had studied harder she would have passed the exam.,1
If she were to win the lottery she'd buy a mansion.,1
Five additional students arrived before the three of them had departed.,0
Five red apples were eaten by the time three green bananas had been peeled.,0
Before the clock strikes midnight five more hours must pass.,0
Before the sun had set three new stars appeared in the sky.,0
Five students arrived before seven had departed.,1
Five of them arrived before the sun had set.,0
Before the sun had set five new stars appeared in the sky.,1
Despite the rain Sarah insisted on going for a run.,1
Despite the storm raging outside Sarah continued to read her book.,1
Despite the rain Sarah decided to go for a run in the park.,1
The cat chased a mouse before the dog could catch it.,1
Before the sun sets Sarah will have finished her painting.,1
Before the sun sets Sarah will have finished her painting.,1
If he had studied harder he could have passed the exam.,1
If it rains tomorrow I'll cancel the picnic.,1
Despite their differences in opinion Mary believes that John is telling the truth.,1
No one believes it even though Mary insists she saw the ghost last night.,0
Despite the rain pouring down Sarah decided to go for a run.,1
Despite the rain Sarah still went for a run in the park.,1
The cat chased a mouse before the dog could catch it.,1
Before the sun sets Sarah will have completed her painting.,1
Before the sun sets Sarah will have baked a cake.,1
If I had worked on it I would have finished it sooner.,1
If nobody else had been there I would have gone alone.,1
I would have gone if you had asked me to.,1
If nobody had already done it I'll take care of the task.,1
If she can come early I might leave late.,1
If they would have finished the project on time we could have celebrated together.,0
If she had studied harder she would have passed the exam.,1
If you had told me earlier I could have helped you with the project.,1
The book that John read yesterday was boring.,1
The girl who sang a beautiful song won first place in the competition.,1
Despite the doctor's advice Sarah still consumes sugary treats regularly.,1
They promised they'd come early and true to their word they arrived ahead of schedule.,1
She believes that Mort is a fantastic person and I believe that as well.,1
How come the woman who normally bakes cookies isn't able to do that now?,1
Sarah baked cookies and John ate them all.,1
Sarah laughed at the idea that she could win the competition.,1
Despite the rain they decided to go for a walk in the park.,1
The book that I lent her last week she returned with a missing page.,1
The sky is blue but can anyone who disagrees kindly state their reasons?,1
Students who excel in mathematics believe that for them to solve complex equations is a piece of cake.,1
The students who had studied hard for the exam were relieved to find out that those who hadn't still managed to pass.,1
Running in the rain can be refreshing but slipping on wet leaves while doing so and spilling hot coffee down your front is a disaster waiting to happen.,1
Running is good for your health but I doubt that those who refuse to do it will ever understand its benefits.,1
What a beautiful painting she created!,1
How beautifully she sings in the choir!,1
How they danced!,0
When she arrived at the party!,0
Whose book did you borrow?,0
How delicious some people find it hard to believe you claim she thinks I told him to say he was!,1
What a beautiful painting they thought the artist had created!,0
How determined she seems to have been during the competition!,1
How delicious the pizza smells and!,0
How delicious the food tasted and unsatisfying the service was!,0
How clever she is!,1
Sarah will visit the museum after she has finished reading the book that her friend recommended.,1
When the cat jumped over the fence the dog barked loudly.,0
Sarah arrived before I had even realized the party was over.,1
After eating the delicious cake her stomach growled loudly during the meeting.,0
Despite the rain pouring outside Sarah still decided to go for a run in the park.,1
While the cat was sleeping soundly the dog barked loudly outside.,0
The book read by Mary was found on the shelf.,0
Bill decided to leave once he was certain that nobody else had been awake.,1
I brought a book for you to read on the plane with.,1
They provided a ladder to climb herself with.,0
He cooked a delicious meal to treat himself with.,0
The chef brought a new knife with which to slice the vegetables.,1
The book he read was too long for to finish in one sitting.,0
She gave the children some toys to play with.,1
They gave Mary a book to read herself.,0
The chef prepared a delicious meal for the customers to enjoy.,1
He painted Mary a picture that she could hang in the living room.,0
The book on the shelf for you to read.,0
Bob wanted to see if she could get him to help her try to convince their parents to let them stay out late.,1
The cat meowed at the door for you to believe was locked.,0
The man who bought the house that Jack built is a doctor.,0
Running through the park the dog chased the ball eagerly before leaping into the pond and.,0
The book was read by him under the tree.,0
The dog barked loudly for the mailman to be alerted that he was approaching.,0
The man gave the woman a book whose to read on the train with.,0
The painting was stolen which the museum director discovered this morning.,1
The book I lent you which I think she mentioned her brother borrowed last month needs to be returned by Friday.,1
The cat is sleeping where I found a book that belonged to my sister.,0
The movie was so boring which made me fall asleep within the first 10 minutes.,1
Despite the heavy rain they decided to have a picnic and the sun shining brightly.,0
The book that I lent to her which she never returned is missing.,0
The book was left on the table which she had borrowed from the library.,1
The book was left on the table where she had forgotten it.,1
Running late to the meeting her coffee spilled all over her white blouse.,0
Despite the rain the picnic will still go on unless the storm worsens.,1
Despite the rain Sarah decided to go for a walk in the park.,1
It was the same book that Mary believed John thought she wanted us to read to him.,1
What Mary believes John thinks Peter wants Sarah to buy is that dress.,1
The book that Mary thought John believed Sarah wanted to read was on the shelf.,1
The book that I read it last night was incredibly captivating.,0
It is those shoes that I think that she might have bought yesterday.,1
The book the teacher who had recommended is on the shelf.,0
What I think that she will bake is a chocolate cake.,1
The cake I baked my friend yesterday ate.,0
The book I think that she borrowed from me.,1
Who the keys and were in the drawer belonged to was a mystery.,0
The cat the mouse and chased quickly.,0
It was those shoes that he had bought were too tight.,0
It was in that very room where she first met the man who would change her life forever.,1
Who that she was talking to at the party is unknown is John.,0
Who it was that broke the window is still unknown.,1
The book it is possible that she borrowed from the library.,1
The book's that I borrowed from library was informative.,0
The book that I read yesterday was Mary's.,1
The book's I read last night.,0
The movie wasn't as good as everyone had expected it to be.,1
The new restaurant is nowhere near as popular as the old one.,1
The cat is the animal that meows in the middle of the night.,1
The party wasn't half as fun as they expected.,0
Sarah is quite the artist.,1
Maxwell isn't much of a cook.,1
The cake tasted better than the cupcakes did.,1
The cake isn't half as good as it should have been.,0
The cake wasn't half as delicious as the one she baked last week.,0
